contigName	contigLen	totalAvgDepth	ERR13958310.sorted.bam	ERR13958310.sorted.bam-var
k141_7057	1818	14.7626	14.7626	37.3258
k141_44306	2419	6.86911	6.86911	11.1245
k141_91940	2827	6.2331	6.2331	8.05175
k141_55110	2484	8.54456	8.54456	16.8199
k141_81613	5617	8.04902	8.04902	12.5664
k141_25144	3229	8.46086	8.46086	12.6784
k141_55112	2202	9.5268	9.5268	16.5097
k141_91942	2082	19.3737	19.3737	57.8917
k141_109761	1511	7.93608	7.93608	22.8172
k141_7058	4171	8.43372	8.43372	13.7661
k141_101519	3269	9.26034	9.26034	28.3198
k141_44309	4887	7.06544	7.06544	9.20769
k141_25149	3646	11.0689	11.0689	20.2622
k141_62764	1550	6.76857	6.76857	7.50754
k141_101520	1769	8.07536	8.07536	11.6544
k141_55117	4212	7.42245	7.42245	12.318
k141_62765	2765	7.96635	7.96635	13.3707
k141_7060	3492	8.09964	8.09964	9.31741
k141_25151	1991	5.57034	5.57034	5.32996
k141_81619	5218	11.1586	11.1586	23.5719
k141_44311	3036	6.06098	6.06098	7.34735
k141_91947	3133	11.2709	11.2709	20.8677
k141_17920	16217	20.4837	20.4837	163.525
k141_101529	1781	5.0748	5.0748	5.67658
k141_55120	5748	14.4148	14.4148	29.1144
k141_7062	3659	9.00085	9.00114	10.1961
k141_25152	5459	8.42607	8.42607	16.4216
k141_17924	3053	7.72752	7.72752	10.037
k141_62772	2373	7.55511	7.55511	7.85827
k141_55123	3429	8.36963	8.36963	19.8453
k141_25154	3430	5.95183	5.95183	7.66101
k141_44319	3542	7.53597	7.53597	11.2774
k141_17926	3226	6.33388	6.33388	9.43683
k141_101538	2763	11.9667	11.9667	17.9417
k141_91958	2252	7.00523	7.00523	11.1675
k141_62773	1846	5.78479	5.78479	14.4591
k141_34624	4379	10.2171	10.2171	19.4196
k141_25155	2095	10.5943	10.5943	26.6692
k141_81629	4634	13.7727	13.7727	36.2954
k141_44321	1737	3.9748	3.9748	4.19231
k141_34625	1700	5.74387	5.74387	6.69032
k141_55124	2998	8.35744	8.35744	15.5245
k141_17929	2699	9.62299	9.62299	20.0065
k141_109782	4258	8.43184	8.43184	10.6462
k141_62774	2107	8.31732	8.31783	18.0247
k141_7065	4232	9.573	9.573	12.8545
k141_91961	2863	11.2613	11.2617	22.304
k141_44322	2859	9.35105	9.35105	16.8845
k141_34627	3008	11.5738	11.5738	34.5582
k141_81631	6425	8.21243	8.21243	13.8126
k141_44324	2687	5.44068	5.44068	11.1654
k141_17935	1755	7.77757	7.77757	11.2653
k141_101543	8675	8.93243	8.93243	20.6004
k141_91967	2835	7.946	7.946	11.2799
k141_109784	6389	10.0539	10.0539	15.361
k141_72924	26400	15.1815	15.1815	36.6771
k141_91969	2869	7.63442	7.63442	16.6532
k141_109786	1789	5.78829	5.78829	5.89836
k141_44332	1769	8.89932	8.89932	17.1723
k141_17943	1647	9.13894	9.13961	9.05064
k141_34631	5417	9.7135	9.7135	22.035
k141_55137	2142	4.28163	4.28163	4.95379
k141_55138	1733	4.20657	4.20657	4.4092
k141_72929	2033	6.90388	6.90388	15.3515
k141_81633	13082	10.9851	10.9851	23.9793
k141_7080	6703	8.89074	8.89074	12.4588
k141_62790	2751	38.6859	38.6859	173.383
k141_44339	2504	4.36279	4.36279	3.4
k141_72932	1584	10.1967	10.1967	22.7232
k141_55147	1783	4.60992	4.60992	4.36673
k141_7081	3684	11.5017	11.5017	24.8083
k141_34635	5136	8.74208	8.74208	15.7185
k141_91970	10150	13.4909	13.4909	29.4948
k141_7082	2264	8.0771	8.0771	13.8184
k141_101574	2154	11.2355	11.2355	19.9564
k141_34639	1784	5.23195	5.23195	5.97121
k141_81642	1722	9.01018	9.01018	10.7561
k141_91972	2008	7.0409	7.0409	8.02204
k141_109803	4251	8.87101	8.87101	15.5736
k141_91973	2234	9.70201	9.70201	34.8746
k141_44347	4003	7.5375	7.5375	14.5566
k141_101582	1599	5.08903	5.08903	3.89056
k141_17948	13390	15.2634	15.2634	39.7965
k141_91977	1530	7.96957	7.96957	12.82
k141_7089	1861	6.43834	6.43834	7.11649
k141_34648	1586	4.75209	4.75209	2.41934
k141_109804	3665	21.3041	21.3041	224.422
k141_44351	2581	6.62526	6.62526	9.2064
k141_62791	14373	9.50756	9.50756	15.5133
k141_101587	4231	6.23009	6.23009	15.2787
k141_25156	35713	20.8252	20.8252	48.7576
k141_55150	14622	13.4681	13.4681	34.974
k141_72958	1587	6.69798	6.69798	6.99374
k141_17955	1560	5.6305	5.6305	4.67175
k141_7096	2742	6.8561	6.8561	13.085
k141_25159	3708	9.59219	9.59219	22.3642
k141_81662	3302	9.75793	9.75793	18.6932
k141_91990	1641	7.80751	7.80751	12.5261
k141_62794	4325	7.12838	7.12838	12.317
k141_17958	1696	5.98836	5.98836	5.38628
k141_34651	6928	6.71968	6.71968	13.2404
k141_72961	1661	12.3018	12.3018	86.9143
k141_55153	4869	7.26807	7.26807	8.68456
k141_91993	1889	5.6406	5.6406	11.7964
k141_62797	2082	7.55538	7.55538	12.0782
k141_109817	1660	10.7834	10.7834	18.8987
k141_7099	3109	7.29098	7.29098	12.7063
k141_72965	2801	8.92984	8.92984	30.1702
k141_25164	3719	7.46512	7.46512	13.17
k141_34654	2962	9.66216	9.66216	21.4714
k141_17964	2911	11.0261	11.0261	12.9102
k141_7100	2025	5.71947	5.71947	5.19657
k141_109819	2379	6.33244	6.33244	12.5712
k141_81667	2152	7.72577	7.72577	12.0782
k141_91997	2273	13.9684	13.9684	62.4623
k141_34655	1502	4.31509	4.31509	4.17156
k141_55163	3203	8.36292	8.36325	10.2721
k141_62801	1594	7.95222	7.95222	15.5479
k141_25166	3844	10.0596	10.0596	18.8939
k141_44369	4702	10.5888	10.5888	22.8092
k141_62802	1658	8.89324	8.89324	9.11334
k141_72972	2566	7.76283	7.76283	12.6968
k141_62805	1704	12.908	12.908	16.8396
k141_109823	3960	6.26168	6.26168	15.6666
k141_44374	1668	5.71014	5.71014	5.69576
k141_55166	4575	9.63977	9.63977	16.165
k141_17975	1856	6.0129	6.0129	6.67785
k141_72978	2363	10.3642	10.3642	21.7687
k141_109827	1658	3.50199	3.50199	1.84937
k141_55171	2275	9.60941	9.60941	19.5684
k141_62813	1582	4.83101	4.83101	5.33966
k141_34672	4197	7.58488	7.58488	15.3051
k141_72981	2643	6.46931	6.46931	8.17292
k141_7105	11255	9.84061	9.84061	22.3812
k141_92010	6968	9.9296	9.9296	19.7456
k141_34673	2224	9.39682	9.39682	44.0077
k141_101592	20636	9.93195	9.93195	19.5114
k141_81677	9581	9.5483	9.5484	18.2323
k141_44376	6575	13.4114	13.4114	26.54
k141_81678	1853	6.00763	6.00763	4.43883
k141_62818	2146	6.44589	6.44589	13.5023
k141_92012	2650	6.0176	6.0176	11.2969
k141_44378	1584	7.13808	7.13808	6.47775
k141_17980	5159	9.04252	9.04272	12.8696
k141_17981	1627	15.2864	15.2864	35.1246
k141_92016	1916	6.37769	6.37769	8.62503
k141_72982	6156	9.73976	9.73993	14.9426
k141_81682	1703	4.84482	4.84482	7.69688
k141_7107	8293	9.11986	9.11986	19.8551
k141_44384	1723	12.4164	12.4164	23.8908
k141_92021	1762	7.78536	7.78536	12.7311
k141_72986	2009	13.9855	13.9855	35.7128
k141_44386	4206	16.89	16.89	29.9419
k141_25178	18754	15.1022	15.1022	33.034
k141_101607	5520	11.1827	11.1827	17.4647
k141_92027	1547	5.54188	5.54188	8.94893
k141_34689	3598	9.42372	9.42372	16.2923
k141_34690	1639	5.10745	5.10745	4.46292
k141_72988	4930	16.5824	16.5824	72.5217
k141_25182	1807	14.4671	14.4671	30.353
k141_18008	2106	6.70706	6.70706	17.4584
k141_92030	3003	8.08693	8.08693	13.613
k141_62820	18510	18.9995	18.9995	37.827
k141_72989	2202	6.52778	6.52778	4.79931
k141_101611	4124	8.85405	8.85405	12.2873
k141_18009	1886	6.38652	6.38652	8.73411
k141_109837	14621	8.9886	8.98867	19.5324
k141_7116	5476	8.82501	8.82501	12.5337
k141_81703	2353	8.36677	8.36677	11.7628
k141_109838	2489	8.79179	8.79179	14.3891
k141_25183	4918	8.02349	8.02349	10.5433
k141_92036	2596	9.09158	9.09158	20.2172
k141_55181	21076	12.7133	12.7133	29.7376
k141_7120	3418	9.50275	9.50275	17.7921
k141_18014	6022	13.0662	13.0662	38.9379
k141_62826	7905	8.9813	8.9813	18.5734
k141_109841	4024	5.70857	5.70857	7.82537
k141_72990	10241	12.8847	12.8847	20.6342
k141_72991	2455	3.93232	3.93232	2.96326
k141_72994	2368	7.26961	7.26961	11.1804
k141_109847	2051	5.95739	5.95739	14.4471
k141_7123	8561	12.9664	12.9664	27.9366
k141_62834	1624	5.51425	5.51425	11.9147
k141_55192	2838	6.88318	6.88318	13.2836
k141_34694	15527	16.3218	16.3218	38.6674
k141_34695	1513	4.67938	4.67938	10.8083
k141_62839	1594	5.04017	5.04017	10.9574
k141_101615	20075	10.1427	10.1427	20.6032
k141_44392	29086	35.8641	35.8641	88.037
k141_34697	2039	31.7872	31.7872	832.864
k141_109848	6106	9.75521	9.75521	25.6388
k141_62842	2596	30.0944	30.0944	56.0003
k141_101620	1900	6.90343	6.90343	12.316
k141_109850	1918	3.5888	3.5888	2.59087
k141_55193	8162	14.4759	14.4759	36.4418
k141_62845	1585	6.17073	6.17073	7.58106
k141_73009	1711	9.90583	9.90583	26.7648
k141_44394	5566	10.7967	10.7967	15.2494
k141_109854	2616	6.76561	6.76561	8.52177
k141_101624	2647	9.39087	9.39087	16.4576
k141_73011	1664	9.41215	9.41215	17.3461
k141_92042	20509	14.1319	14.1319	35.6749
k141_62851	1752	6.42385	6.42385	12.3905
k141_101626	1668	7.95191	7.95191	7.43675
k141_34709	1715	10.6268	10.6268	25.4337
k141_92043	1692	5.75097	5.75097	13.6032
k141_44397	2908	15.0566	15.0566	34.1146
k141_62854	1509	7.65857	7.65857	12.8686
k141_109856	3315	15.0461	15.0461	40.2506
k141_62855	1779	4.7477	4.7477	5.48243
k141_44399	2617	16.5833	16.5837	36.1304
k141_92045	3678	19.3101	19.3101	26.8094
k141_73019	4196	7.15818	7.15818	13.1222
k141_55198	5690	9.28231	9.28231	14.708
k141_109857	4128	11.4852	11.4852	34.634
k141_73022	2234	8.23081	8.23081	11.1704
k141_81722	26859	15.5586	15.5586	36.6045
k141_7124	22724	13.7184	13.7184	52.8484
k141_44402	2694	10.0853	10.0853	15.8052
k141_18019	33882	16.5464	16.5464	64.6271
k141_34716	5233	8.89593	8.89593	14.0058
k141_109861	1872	6.30604	6.30604	10.424
k141_101640	1722	9.4841	9.4841	25.5445
k141_7126	2234	4.90883	4.90883	6.20104
k141_34719	1511	6.08229	6.08229	4.87416
k141_81725	2554	6.95175	6.95175	13.0538
k141_92057	2638	7.49799	7.49799	9.97825
k141_62859	12407	10.3529	10.3529	20.2107
k141_81730	1694	5.42811	5.42811	4.75568
k141_7133	3367	4.70905	4.70936	4.2585
k141_18033	2297	5.75221	5.75221	10.9674
k141_44412	1766	4.40408	4.40408	3.90538
k141_62860	4295	10.3399	10.3399	13.099
k141_34723	5718	8.60165	8.60183	15.6142
k141_81737	1779	8.28852	8.28852	10.1808
k141_55220	2785	8.40797	8.40797	15.0175
k141_101643	10565	9.26423	9.26423	24.6916
k141_62865	2369	7.50113	7.50113	7.10941
k141_109880	2204	5.88656	5.88656	7.66031
k141_73039	8901	13.4542	13.4542	35.7968
k141_18047	2063	8.63199	8.63199	13.2745
k141_34727	2308	15.3614	15.3614	77.6855
k141_44420	1594	7.59557	7.59557	11.3221
k141_81741	2208	6.06268	6.06268	5.99848
k141_73041	1764	4.70136	4.70198	5.51376
k141_7144	2133	5.66314	5.66314	7.44143
k141_101648	1664	9.59643	9.59643	17.1411
k141_62870	1788	4.94872	4.94872	4.23681
k141_18050	2510	5.57669	5.57669	10.4698
k141_101649	1565	7.90247	7.90247	22.7557
k141_34730	1949	7.93941	7.93941	16.4618
k141_92080	2761	7.41057	7.41057	10.882
k141_109887	3067	6.78128	6.78128	8.05231
k141_18052	1579	5.3359	5.3359	5.47115
k141_44428	1899	5.74728	5.74728	12.3377
k141_55231	3573	6.63862	6.63862	8.30873
k141_81744	4682	8.03663	8.03663	14.1771
k141_73047	2575	6.24619	6.24619	10.7862
k141_34732	4031	6.34295	6.34295	8.42275
k141_7153	2470	12.7832	12.7832	15.5963
k141_55233	2900	10.8593	10.8593	19.8619
k141_34735	1745	5.42759	5.42759	4.10186
k141_55236	1857	5.42941	5.42941	6.13613
k141_18058	7647	9.79165	9.79165	23.4056
k141_73055	3392	6.89173	6.89173	11.901
k141_34739	2279	8.14185	8.14185	23.5024
k141_101662	2124	4.89159	4.89159	8.36024
k141_109893	6794	8.87327	8.87327	17.4506
k141_55238	1512	5.82819	5.82819	11.3092
k141_7160	3032	8.63636	8.63671	16.1905
k141_44429	8742	10.8966	10.8966	28.5034
k141_62876	9674	12.9355	12.9355	26.563
k141_34740	2236	8.81831	8.81831	21.0407
k141_81757	2130	6.46465	6.46465	4.72184
k141_18064	1653	6.00599	6.00599	8.5932
k141_7163	2399	9.5847	9.5847	20.8008
k141_92101	1766	8.06003	8.06064	15.3882
k141_55239	4210	16.5887	16.5887	47.9531
k141_81758	2437	5.96502	5.96502	8.92534
k141_109900	1585	48.3937	48.3937	139.873
k141_34747	2577	13.4046	13.4046	39.3595
k141_62880	3416	8.69504	8.69504	17.1303
k141_92105	1952	8.73085	8.73085	17.4505
k141_109901	2654	7.79872	7.79872	14.4573
k141_101666	7644	9.74019	9.74019	15.5501
k141_18072	1882	8.55427	8.55427	22.7706
k141_62883	1631	4.2343	4.2343	5.17412
k141_55249	2285	9.44075	9.44075	11.5015
k141_101667	3418	6.53152	6.53152	9.25545
k141_109904	2221	6.94351	6.94351	11.0002
k141_18075	3612	10.2669	10.2669	15.2562
k141_44447	1816	7.38716	7.38716	7.64159
k141_92111	1510	7.76912	7.76912	8.87235
k141_62887	2576	7.74691	7.74691	18.5115
k141_92112	1550	4.91429	4.91429	4.78606
k141_34759	1918	6.20984	6.20984	6.37868
k141_62888	1583	6.30844	6.30844	9.7233
k141_7169	9528	9.23939	9.2395	16.9156
k141_73057	17065	11.289	11.289	19.0407
k141_81773	3673	11.2135	11.2135	23.7273
k141_109913	1524	14.5371	14.5371	56.4762
k141_55258	1842	6.22931	6.22931	16.1567
k141_81775	2711	5.48887	5.48887	6.7047
k141_109917	1777	6.02336	6.02336	8.31311
k141_62896	2371	7.79964	7.79964	16.5558
k141_73060	6271	15.4297	15.4297	40.0262
k141_101682	1981	5.3266	5.3266	7.18066
k141_81776	3789	7.34378	7.34378	8.42036
k141_92114	7929	10.1531	10.1531	22.1293
k141_55263	1623	7.65513	7.65513	10.7859
k141_7180	1943	6.5449	6.5449	20.2793
k141_109920	3218	8.36213	8.36213	17.3769
k141_81779	1632	6.47098	6.47098	12.8746
k141_44451	10835	9.72494	9.72494	15.8093
k141_18088	4224	13.2374	13.2374	35.7496
k141_73061	4639	8.02896	8.02896	14.8469
k141_101684	3745	7.85285	7.85285	11.7928
k141_55266	1962	12.4233	12.4233	51.99
k141_44453	1530	5.14565	5.14638	12.1511
k141_34762	12915	10.9425	10.9425	24.9821
k141_62900	4030	12.4812	12.4812	27.5217
k141_81781	3874	7.62245	7.62245	16.567
k141_92121	2654	12.5739	12.5743	34.0798
k141_44455	2058	3.9586	3.9586	2.88188
k141_92124	1718	7.72768	7.72768	18.3758
k141_109932	1756	7.92466	7.92466	15.5713
k141_34770	1658	7.07228	7.07228	10.0869
k141_81785	2741	7.58587	7.58587	16.0082
k141_18099	1652	9.97403	9.9747	18.1459
k141_73063	7469	9.87184	9.87184	18.1046
k141_92128	2342	6.63047	6.63093	9.44164
k141_81786	1970	6.69945	6.69945	12.9766
k141_73067	1739	6.21397	6.21397	7.05993
k141_81788	2082	8.90476	8.90476	15.6264
k141_62901	9881	17.7189	17.7189	35.5418
k141_55267	11466	10.2476	10.2476	19.7024
k141_92130	3092	7.68729	7.68729	17.3201
k141_101698	5768	10.667	10.667	25.2597
k141_62902	1892	6.55281	6.55281	12.5322
k141_92132	1602	6.37121	6.37121	5.67536
k141_34783	1577	5.14085	5.14085	7.26278
k141_55271	1760	7.77764	7.77764	17.1264
k141_18111	2006	7.84213	7.84213	16.6147
k141_34784	3185	9.9453	9.9453	14.2716
k141_73069	6589	15.4418	15.4418	28.8874
k141_92135	3336	12.021	12.021	18.3088
k141_7211	3306	6.97877	6.97877	11.889
k141_44476	5977	9.59979	9.59979	18.2506
k141_81798	3950	10.3866	10.3866	16.6298
k141_55276	3445	8.1478	8.1478	12.3173
k141_34789	1501	6.11399	6.11399	16.5662
k141_73070	2881	8.63383	8.63383	25.9673
k141_18115	3302	8.38166	8.38166	13.3157
k141_7213	2924	6.71377	6.71377	11.5054
k141_73071	2579	8.3734	8.3734	20.2309
k141_44481	1608	9.7476	9.7476	17.5011
k141_7214	1600	7.70897	7.70897	12.7544
k141_55278	3830	7.29022	7.29022	21.2873
k141_44482	1910	5.92159	5.92159	10.1394
k141_18123	2249	9.46594	9.46594	13.0507
k141_92147	4988	8.64613	8.64613	16.7158
k141_81801	8085	8.7511	8.7511	14.6036
k141_109939	18700	16.6609	16.6609	32.1427
k141_18127	1992	5.2595	5.2595	8.11728
k141_44485	1792	7.02801	7.02801	11.8238
k141_55283	2232	18.2219	18.2219	62.7119
k141_25184	120860	23.5406	23.5406	51.7866
k141_34796	8500	13.2116	13.2116	22.936
k141_73075	7226	11.399	11.399	16.1339
k141_101715	7385	15.5616	15.5616	55.2542
k141_34798	1943	7.28834	7.28834	7.53005
k141_7227	3314	6.9646	6.9646	12.2599
k141_92150	4841	6.37114	6.37114	7.60999
k141_44486	6327	8.74454	8.74454	22.1706
k141_7228	1807	7.73989	7.73989	16.9149
k141_101719	3205	9.01309	9.01309	19.0718
k141_109950	3060	6.51856	6.51856	5.24229
k141_55295	3698	6.26099	6.26099	11.3421
k141_34805	1921	7.36081	7.36081	23.624
k141_101723	1867	9.24054	9.24054	12.3518
k141_92160	1834	6.88895	6.88895	9.18492
k141_25189	7856	10.3515	10.3515	20.061
k141_109954	1675	10.897	10.897	15.8457
k141_55296	2836	7.22971	7.22971	8.45485
k141_44495	2643	6.66346	6.66346	7.11102
k141_7236	2064	7.85998	7.85998	19.6093
k141_73087	1930	6.22753	6.22753	8.75258
k141_25191	1603	5.77632	5.77632	9.15859
k141_18155	3202	7.07667	7.07667	14.8826
k141_7238	2485	6.63769	6.63812	9.7469
k141_34806	6770	10.6153	10.6153	22.7181
k141_7239	1611	9.94319	9.94319	15.5988
k141_55302	2533	5.87117	5.87117	13.5977
k141_92167	2041	9.7816	9.7816	15.8173
k141_18156	3341	9.79599	9.79599	21.4783
k141_25197	2269	8.22558	8.22558	11.6478
k141_55305	2199	8.50854	8.50854	10.583
k141_34810	2601	12.3896	12.3896	20.3588
k141_73098	1534	7.28613	7.28613	7.77354
k141_25200	1722	5.95674	5.95674	9.62131
k141_101739	5810	9.42085	9.42085	17.6174
k141_44496	10875	9.62378	9.62378	16.5844
k141_25201	2674	6.04873	6.04873	20.0342
k141_92172	7351	14.935	14.935	35.5338
k141_18164	5149	8.18624	8.18624	16.9005
k141_101745	3386	9.25618	9.25618	15.1873
k141_7252	2103	5.01485	5.01485	3.84039
k141_73100	6641	7.08627	7.08627	11.6114
k141_109956	17397	11.1726	11.1726	21.3096
k141_55310	7248	10.3363	10.3363	15.4697
k141_92174	4071	10.2214	10.2214	15.8909
k141_18167	2408	8.9039	8.9039	8.48214
k141_34821	6950	12.1674	12.1674	32.0421
k141_25210	3395	8.82435	8.82435	15.9316
k141_44508	2937	6.46896	6.46896	11.4229
k141_7255	3138	9.9575	9.9575	15.2915
k141_92176	2030	6.06436	6.06436	4.83296
k141_109961	1595	10.0111	10.0111	15.173
k141_44510	2284	10.232	10.232	38.4792
k141_101756	1816	7.17047	7.17047	13.016
k141_92178	1767	6.3389	6.3389	6.87398
k141_109962	2648	9.92034	9.92034	14.0357
k141_73109	3278	12.4159	12.4159	18.8197
k141_34827	3456	11.4032	11.4032	27.5737
k141_109966	1795	5.56778	5.56778	3.97667
k141_18179	1883	5.94749	5.94749	4.67564
k141_7256	6457	10.987	10.987	15.5586
k141_25221	2485	47.1019	47.1019	120.592
k141_92184	2032	6.70988	6.70988	11.8605
k141_101761	2914	9.8864	9.8864	25.5743
k141_55326	1671	5.68442	5.68442	5.05955
k141_18181	2567	6.50352	6.50352	11.2177
k141_7257	2104	7.81934	7.81934	12.1441
k141_109968	1824	6.88053	6.88053	14.9421
k141_7258	3592	11.2461	11.2461	21.8375
k141_92188	2417	6.07808	6.07808	5.80546
k141_34839	1637	4.9119	4.9119	3.82062
k141_101768	2251	6.43741	6.43741	12.6597
k141_18188	1531	9.06734	9.06734	14.7743
k141_44521	5052	9.71338	9.71359	15.7769
k141_25230	1595	6.07197	6.07197	8.39239
k141_73118	4739	7.37742	7.37742	11.7295
k141_34841	1796	5.14824	5.14824	3.98409
k141_55327	7350	9.68931	9.68931	17.0516
k141_55328	3180	6.68812	6.68812	8.55732
k141_109972	8201	18.3937	18.3937	41.0815
k141_7263	4874	9.05864	9.05864	16.8989
k141_55329	1520	17.2467	17.2467	46.0664
k141_25233	3179	5.7415	5.7415	7.73276
k141_101773	5692	8.36575	8.36575	10.788
k141_109974	2144	7.49348	7.49348	9.76937
k141_55330	2632	12.475	12.475	38.2066
k141_25235	1608	7.96708	7.96708	11.922
k141_25236	2471	5.13442	5.13442	6.83708
k141_18191	5203	9.52325	9.52325	17.548
k141_55335	1642	4.1689	4.1689	4.46911
k141_101781	2329	7.03717	7.03717	10.4115
k141_101782	2011	11.5787	11.5787	27.9988
k141_109978	2337	7.88249	7.88249	10.7478
k141_7274	1655	6.32359	6.32359	7.58734
k141_55338	5657	7.67478	7.67478	10.503
k141_92196	10582	20.3194	20.3194	36.8321
k141_55342	1555	6.29964	6.29964	8.12173
k141_73126	6782	13.2618	13.2618	32.699
k141_44536	5383	9.54691	9.54691	18.3496
k141_18208	3054	6.9697	6.9697	7.73803
k141_25239	11918	8.2274	8.2274	13.8871
k141_7281	2788	7.44314	7.44314	14.7815
k141_109986	1623	9.1704	9.1704	10.912
k141_34860	1685	6.29186	6.29186	9.21461
k141_44540	1646	6.625	6.625	7.14824
k141_55345	3506	6.40167	6.40167	8.08191
k141_92201	2035	6.79523	6.79523	8.56204
k141_18214	2368	6.54148	6.54148	13.0785
k141_73131	3899	9.31048	9.31048	16.4985
k141_109990	4378	7.57687	7.57687	19.3156
k141_18215	1558	6.38494	6.38494	8.85953
k141_25243	4204	22.553	22.553	101.616
k141_7286	1915	5.38017	5.38017	7.44781
k141_92202	4500	7.89425	7.89425	17.0763
k141_55350	3371	7.95188	7.95188	11.3757
k141_18216	6242	9.1804	9.1804	13.9927
k141_7295	1576	5.74334	5.74334	7.42461
k141_44548	5969	17.5027	17.5027	41.3836
k141_25249	5115	9.5569	9.5569	23.4957
k141_44550	1962	8.88079	8.88079	14.6429
k141_7298	2504	7.70731	7.70731	9.48802
k141_25251	1701	5.78981	5.78981	7.51063
k141_44551	2170	5.42624	5.42624	7.70578
k141_18225	2809	5.5472	5.54757	8.69929
k141_92216	2688	11.2045	11.2045	33.5359
k141_73149	1867	6.48165	6.48165	7.43399
k141_18227	2437	7.19545	7.19545	11.3254
k141_34867	11903	9.97754	9.97754	17.9273
k141_55363	2005	4.96496	4.96496	3.15358
k141_55364	1543	7.93898	7.93898	10.2773
k141_34873	2901	12.5009	12.5009	19.5432
k141_18231	4785	9.31996	9.31996	17.3726
k141_81806	83749	21.2757	21.2757	53.5368
k141_73158	3744	16.3687	16.3687	28.9244
k141_25275	1685	5.63388	5.63388	10.8815
k141_110020	2128	6.8271	6.8271	10.9361
k141_92227	1524	6.82678	6.82678	11.1469
k141_81808	1615	8.63823	8.63823	12.1162
k141_55372	1650	6.85933	6.85933	8.21433
k141_101785	39316	15.3959	15.3959	31.1405
k141_44564	1619	5.69299	5.69299	7.76464
k141_110024	2732	8.24477	8.24477	12.0617
k141_7315	4509	11.1555	11.1555	18.9362
k141_25279	3020	7.21185	7.21185	7.04884
k141_18238	2899	7.92143	7.92143	11.6423
k141_18239	2016	8.96302	8.96302	16.8292
k141_55378	1927	7.87845	7.87845	12.1203
k141_92233	4040	10.7871	10.7871	28.4356
k141_81811	3980	15.0747	15.0747	21.954
k141_110027	4178	11.2008	11.2008	23.1925
k141_73169	4228	5.62236	5.62236	8.37688
k141_81813	1881	7.65685	7.65685	7.57006
k141_110030	1841	8.60319	8.60319	23.9472
k141_25285	4603	21.2275	21.2277	55.7374
k141_73171	2001	13.1248	13.1248	23.4034
k141_92239	2717	7.65875	7.65875	8.7557
k141_34884	6394	10.3298	10.3298	19.8829
k141_55380	6921	10.2007	10.2007	17.6456
k141_18246	2416	10.7727	10.7727	35.1372
k141_7332	1509	9.73216	9.73216	28.8178
k141_101797	3878	9.34281	9.34281	22.287
k141_18248	1617	9.10634	9.10634	7.86998
k141_44569	11173	12.3019	12.3019	25.2632
k141_81825	1501	5.81643	5.81643	7.32329
k141_101798	1760	7.58199	7.58199	12.998
k141_7335	2025	4.89227	4.89227	11.6938
k141_44572	1717	8.81429	8.81429	25.1541
k141_7337	1503	8.64302	8.64302	16.9929
k141_81828	1656	5.54316	5.54316	10.1632
k141_34888	6106	12.178	12.178	23.7497
k141_18256	2213	4.73388	4.73388	5.25267
k141_7339	2471	26.7415	26.7415	89.6127
k141_81831	2324	6.55014	6.55014	12.544
k141_62906	131839	16.0827	16.0827	34.1425
k141_44574	4005	7.90065	7.90065	14.6652
k141_73174	8158	10.2642	10.2642	15.967
k141_55388	7688	16.1483	16.1483	33.7102
k141_110031	12914	10.178	10.178	16.0329
k141_92252	4729	23.9423	23.9423	120.32
k141_18259	1985	9.62725	9.62725	21.1913
k141_101811	2049	27.8489	27.8489	827.688
k141_110033	1911	6.25497	6.25497	9.93438
k141_25303	3351	10.0465	10.0465	18.8675
k141_18260	1554	6.1802	6.1802	12.6396
k141_34892	2105	7.39182	7.39182	15.3509
k141_101812	1819	6.71061	6.71061	7.54989
k141_81835	2433	9.04336	9.04336	9.741
k141_44577	4239	11.2485	11.2485	18.6927
k141_18262	3851	14.9803	14.9803	195.702
k141_92256	3971	5.49202	5.49202	11.4023
k141_101820	1861	11.2466	11.2466	54.3077
k141_110038	1868	8.18277	8.18277	7.42729
k141_62913	3768	9.68601	9.68601	38.5664
k141_44583	1554	5.65883	5.65883	5.03605
k141_101822	1899	7.69411	7.69411	13.6896
k141_92261	1550	7.12	7.12	4.97628
k141_55407	3382	8.29332	8.29363	10.8976
k141_73181	8774	11.1844	11.1844	21.486
k141_110039	4715	9.94107	9.94107	25.2286
k141_101823	3193	8.91982	8.91982	23.2987
k141_25320	1846	8.52182	8.52182	8.87266
k141_81849	3521	9.14921	9.14921	15.661
k141_34893	12689	20.4487	20.4487	66.2024
k141_92263	2168	9.14668	9.14668	17.6541
k141_73184	3081	6.23234	6.23234	11.7326
k141_25321	3443	9.30853	9.30853	22.072
k141_18275	2026	8.57996	8.58049	15.5919
k141_34896	3288	6.90758	6.90758	8.56769
k141_7353	7176	9.85853	9.85853	17.2663
k141_18277	2461	7.1839	7.1839	15.3787
k141_73189	2728	9.13499	9.13499	18.7531
k141_55418	5060	8.48493	8.48493	19.7248
k141_7355	1523	5.17917	5.17917	4.46794
k141_110052	1638	9.05645	9.05712	19.5281
k141_62933	2459	5.77176	5.77176	9.39461
k141_18279	2341	5.97855	5.97855	13.8546
k141_7356	1678	4.53338	4.53338	7.87181
k141_34903	1555	7.39359	7.39359	10.3742
k141_73192	3561	9.21489	9.21489	14.6741
